Assemblage	Diversity	Observed	Estimator	s.e.	LCL	UCL
BOLD:ACA3674	Shannon diversity	1	1	0	1	1
BOLD:ACA3674	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACA3677	Species richness	1	1	0	1	1
BOLD:ACA3677	Shannon diversity	1	1	0	1	1
BOLD:ACA3677	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACA3678	Species richness	1	1	0	1	1
BOLD:ACA3678	Shannon diversity	1	1	0	1	1
BOLD:ACA3678	Simpson diversity	1	1	0	1	1
BOLD:ACA3679	Species richness	1	1	0	1	1
BOLD:ACA3679	Shannon diversity	1	1	0	1	1
BOLD:ACA3679	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACA3685	Species richness	1	1	0	1	1
BOLD:ACA3685	Shannon diversity	1	1	0	1	1
BOLD:ACA3685	Simpson diversity	1	1	0	1	1
BOLD:ACA3686	Species richness	1	1	0	1	1
BOLD:ACA3686	Shannon diversity	1	1	0	1	1
BOLD:ACA3686	Simpson diversity	1	1	0	1	1
BOLD:ACA3688	Species richness	1	1	0	1	1
BOLD:ACA3688	Shannon diversity	1	1	0	1	1
BOLD:ACA3688	Simpson diversity	1	1	0	1	1
BOLD:ACA3689	Species richness	2	2.3333333333333335	1.1679214031947545	2	4.6224172203685345
BOLD:ACA3689	Shannon diversity	1.8898815748423097	2.51984209978993	1.8324418594304204	0	6.111362148037161
BOLD:ACA3689	Simpson diversity	1.7999999999999998	3	NA	NA	NA
BOLD:ACA3692	Species richness	1	1	0	1	1
BOLD:ACA3692	Shannon diversity	1	1	0	1	1
BOLD:ACA3692	Simpson diversity	1	1	0	1	1
BOLD:ACA3696	Species richness	1	1	0	1	1
BOLD:ACA3696	Shannon diversity	1	1	0	1	1
BOLD:ACA3696	Simpson diversity	1	1	0	1	1
BOLD:ACA3709	Species richness	1	1	0	1	1
BOLD:ACA3709	Shannon diversity	1	1	0	1	1
BOLD:ACA3709	Simpson diversity	1	1	0	1	1
BOLD:ACA3710	Species richness	1	1	0	1	1
BOLD:ACA3710	Shannon diversity	1	1	0	1	1
BOLD:ACA3710	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACA3711	Species richness	1	1	0	1	1
BOLD:ACA3711	Shannon diversity	1	1	0	1	1
BOLD:ACA3711	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACA3712	Species richness	2	2.5	0.7141428428542855	2	3.8996942518114466
BOLD:ACA3712	Shannon diversity	2	3.3750000000017093	1.1307261678534315	1.1588174346319926	5.591182565371426
BOLD:ACA3712	Simpson diversity	2	Inf	NA	NA	NA
BOLD:ACA3713	Species richness	2	2	0	2	2
BOLD:ACA3713	Shannon diversity	1.9722859800819112	2.059895230762795	0.1322915934249311	1.8006084721925144	2.319181989333076
BOLD:ACA3713	Simpson diversity	1.9459459459459456	2.129032258064512	0.22819112945550554	1.681785862740204	2.57627865338882
BOLD:ACA3719	Species richness	1	1	0	1	1
BOLD:ACA3719	Shannon diversity	1	1	0	1	1
BOLD:ACA3719	Simpson diversity	1	1	0	1	1
BOLD:ACA3720	Species richness	1	1	0	1	1
BOLD:ACA3720	Shannon diversity	1	1	0	1	1
BOLD:ACA3720	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACA3723	Species richness	1	1	0	1	1
BOLD:ACA3723	Shannon diversity	1	1	0	1	1
BOLD:ACA3723	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACA3741	Species richness	1	1	0	1	1
BOLD:ACA3741	Shannon diversity	1	1	0	1	1
BOLD:ACA3741	Simpson diversity	1	1	0	1	1
BOLD:ACA3742	Species richness	2	2.5	0.7190587281616533	2	3.909329209966017
BOLD:ACA3742	Shannon diversity	2	3.3750000000017093	1.1385096529234366	1.1435620842205774	5.606437915782841
BOLD:ACA3742	Simpson diversity	2	Inf	NA	NA	NA
BOLD:ACA3746	Species richness	1	1	0	1	1
BOLD:ACA3746	Shannon diversity	1	1	0	1	1
BOLD:ACA3746	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACA3747	Species richness	2	2	0	2	2
BOLD:ACA3747	Shannon diversity	1.904435762583764	1.9154845564773486	0.06416352305690894	1.7897263621646016	2.0412427507900954
BOLD:ACA3747	Simpson diversity	1.824295010845987	1.841949778434261	0.1050327475434501	1.6360893760518112	2.047810180816711
BOLD:ACA3748	Species richness	1	1	0	1	1
BOLD:ACA3748	Shannon diversity	1	1	0	1	1
BOLD:ACA3748	Simpson diversity	1	1	0	1	1
BOLD:ACA3749	Species richness	2	2	0.25643239997624295	2	2.502598268422606
BOLD:ACA3749	Shannon diversity	1.489301344683023	1.5254826000527157	0.2079250330090637	1.117957023870649	1.9330081762347824
BOLD:ACA3749	Simpson diversity	1.308108108108108	1.327586206896553	0.18066894898001473	0.9734815737710196	1.6816908400220862
BOLD:ACA3750	Species richness	2	2	0	2	2
BOLD:ACA3750	Shannon diversity	1.9937044841689662	2.0097181296391224	0.03639741262004288	1.938380511773395	2.08105574750485
BOLD:ACA3750	Simpson diversity	1.9874812218327496	2.019648397104447	0.06635446427213675	1.8895960369176095	2.149700757291285
BOLD:ACA3751	Species richness	1	1	0	1	1
BOLD:ACA3751	Shannon diversity	1	1	0	1	1
BOLD:ACA3751	Simpson diversity	1	1	0	1	1
BOLD:ACA3754	Species richness	1	1	0	1	1
BOLD:ACA3754	Shannon diversity	1	1	0	1	1
BOLD:ACA3754	Simpson diversity	1	1	0	1	1
BOLD:ACA3756	Species richness	1	1	0	1	1
BOLD:ACA3756	Shannon diversity	1	1	0	1	1
BOLD:ACA3756	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACA3757	Species richness	1	1	0	1	1
BOLD:ACA3757	Shannon diversity	1	1	0	1	1
BOLD:ACA3757	Simpson diversity	1	1	0	1	1
BOLD:ACA3758	Species richness	1	1	0	1	1
BOLD:ACA3758	Shannon diversity	1	1	0	1	1
BOLD:ACA3758	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACA3759	Species richness	1	1	0	1	1
BOLD:ACA3759	Shannon diversity	1	1	0	1	1
BOLD:ACA3759	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACA3760	Species richness	1	1	0	1	1
BOLD:ACA3760	Shannon diversity	1	1	0	1	1
BOLD:ACA3760	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACA3761	Species richness	1	1	0	1	1
BOLD:ACA3761	Shannon diversity	1	1	0	1	1
BOLD:ACA3761	Simpson diversity	1	1	0	1	1
BOLD:ACA3769	Species richness	1	1	0	1	1
BOLD:ACA3769	Shannon diversity	1	1	0	1	1
BOLD:ACA3769	Simpson diversity	1	1	0	1	1
BOLD:ACA3775	Species richness	1	1	0	1	1
BOLD:ACA3775	Shannon diversity	1	1	0	1	1
BOLD:ACA3775	Simpson diversity	1	1	0	1	1
BOLD:ACA3776	Species richness	1	1	0	1	1
BOLD:ACA3776	Shannon diversity	1	1	0	1	1
BOLD:ACA3776	Simpson diversity	1	1	0	1	1
BOLD:ACA3785	Species richness	1	1	0	1	1
BOLD:ACA3785	Shannon diversity	1	1	0	1	1
BOLD:ACA3785	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACA3787	Species richness	1	1	0	1	1
BOLD:ACA3787	Shannon diversity	1	1	0	1	1
BOLD:ACA3787	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACA3791	Species richness	1	1	0	1	1
BOLD:ACA3791	Shannon diversity	1	1	0	1	1
BOLD:ACA3791	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACA3793	Species richness	1	1	0	1	1
BOLD:ACA3793	Shannon diversity	1	1	0	1	1
BOLD:ACA3793	Simpson diversity	1	1	0	1	1
BOLD:ACA3794	Species richness	1	1	0	1	1
BOLD:ACA3794	Shannon diversity	1	1	0	1	1
BOLD:ACA3794	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACA3798	Species richness	1	1	0	1	1
BOLD:ACA3798	Shannon diversity	1	1	0	1	1
BOLD:ACA3798	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACA3799	Species richness	1	1	0	1	1
BOLD:ACA3799	Shannon diversity	1	1	0	1	1
BOLD:ACA3799	Simpson diversity	1	1	0	1	1
BOLD:ACA3802	Species richness	2	2	0.4560480215720683	2	2.8938376975019993
BOLD:ACA3802	Shannon diversity	1.4174111811317323	1.5114889704099013	0.3496619598454772	0.8261641223490757	2.196813818470727
BOLD:ACA3802	Simpson diversity	1.2461538461538462	1.2857142857142856	0.3346479361411523	0.6298163833769673	1.9416121880516037
BOLD:ACA3803	Species richness	1	1	0	1	1
BOLD:ACA3803	Shannon diversity	1	1	0	1	1
BOLD:ACA3803	Simpson diversity	1	1	0	1	1
BOLD:ACA3804	Species richness	1	1	0	1	1
BOLD:ACA3804	Shannon diversity	1	1	0	1	1
BOLD:ACA3804	Simpson diversity	1	1	0	1	1
BOLD:ACA3805	Species richness	1	1	0	1	1
BOLD:ACA3805	Shannon diversity	1	1	0	1	1
BOLD:ACA3805	Simpson diversity	1	1	0	1	1
BOLD:ACA3806	Species richness	1	1	0	1	1
BOLD:ACA3806	Shannon diversity	1	1	0	1	1
BOLD:ACA3806	Simpson diversity	1	1	0	1	1
BOLD:ACA3807	Species richness	1	1	0	1	1
BOLD:ACA3807	Shannon diversity	1	1	0	1	1
BOLD:ACA3807	Simpson diversity	1	1	0	1	1
BOLD:ACA3808	Species richness	1	1	0	1	1
BOLD:ACA3808	Shannon diversity	1	1	0	1	1
BOLD:ACA3808	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACA3812	Species richness	2	2.3333333333333335	1.3129759037795496	2	4.9067188173101774
BOLD:ACA3812	Shannon diversity	1.8898815748423097	2.51984209978993	2.1124059056539513	0	6.660081595601389
BOLD:ACA3812	Simpson diversity	1.7999999999999998	3	NA	NA	NA
BOLD:ACA3819	Species richness	1	1	0	1	1
BOLD:ACA3819	Shannon diversity	1	1	0	1	1
BOLD:ACA3819	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACA3820	Species richness	1	1	0	1	1
BOLD:ACA3820	Shannon diversity	1	1	0	1	1
BOLD:ACA3820	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACA3822	Species richness	1	1	0	1	1
BOLD:ACA3822	Shannon diversity	1	1	0	1	1
BOLD:ACA3822	Simpson diversity	1	1	0	1	1
BOLD:ACA4247	Species richness	1	1	0	1	1
BOLD:ACA4247	Shannon diversity	1	1	0	1	1
BOLD:ACA4247	Simpson diversity	1	1	0	1	1
BOLD:ACA4274	Species richness	1	1	0	1	1
BOLD:ACA4274	Shannon diversity	1	1	0	1	1
BOLD:ACA4274	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACA4283	Species richness	1	1	0	1	1
BOLD:ACA4283	Shannon diversity	1	1	0	1	1
BOLD:ACA4283	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACA4301	Species richness	1	1	0	1	1
BOLD:ACA4301	Shannon diversity	1	1	0	1	1
BOLD:ACA4301	Simpson diversity	1	1	0	1	1
BOLD:ACA4344	Species richness	1	1	0	1	1
BOLD:ACA4344	Shannon diversity	1	1	0	1	1
BOLD:ACA4344	Simpson diversity	1	1	0	1	1
BOLD:ACA4364	Species richness	1	1	0	1	1
BOLD:ACA4364	Shannon diversity	1	1	0	1	1
BOLD:ACA4364	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACA4449	Species richness	1	1	0	1	1
BOLD:ACA4449	Shannon diversity	1	1	0	1	1
BOLD:ACA4449	Simpson diversity	1	1	0	1	1
BOLD:ACA4464	Species richness	1	1	0	1	1
BOLD:ACA4464	Shannon diversity	1	1	0	1	1
BOLD:ACA4464	Simpson diversity	1	1	0	1	1
BOLD:ACA4574	Species richness	2	2.5	0.7317475968218449	2	3.9341989355445515
BOLD:ACA4574	Shannon diversity	2	3.3750000000017093	1.158600361635422	1.1041850187212003	5.645814981282218
BOLD:ACA4574	Simpson diversity	2	Inf	NA	NA	NA
BOLD:ACA4606	Species richness	1	1	0	1	1
BOLD:ACA4606	Shannon diversity	1	1	0	1	1
BOLD:ACA4606	Simpson diversity	1	1	0	1	1
BOLD:ACA4614	Species richness	2	2	0.27265992434429087	2	2.534403631742226
BOLD:ACA4614	Shannon diversity	1.9601317042077895	2.188755972483999	0.330816976801843	1.5403666124779645	2.8371453324900338
BOLD:ACA4614	Simpson diversity	1.923076923076923	2.499999999999999	0.5046667734144508	1.51087129991364	3.4891287000863582
BOLD:ACA4624	Species richness	1	1	0	1	1
BOLD:ACA4624	Shannon diversity	1	1	0	1	1
BOLD:ACA4624	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACA4647	Species richness	1	1	0	1	1
BOLD:ACA4647	Shannon diversity	1	1	0	1	1
BOLD:ACA4647	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACA4662	Species richness	1	1	0	1	1
BOLD:ACA4662	Shannon diversity	1	1	0	1	1
BOLD:ACA4662	Simpson diversity	1	1	0	1	1
BOLD:ACA4687	Species richness	2	2	0.31446603773522025	2	2.616342108322045
BOLD:ACA4687	Shannon diversity	2	2.3009758908928246	0.37991919740805286	1.556347946937678	3.045603834847971
BOLD:ACA4687	Simpson diversity	2	3.0000000000000004	0.6415731927193976	1.7425396488236058	4.257460351176395
BOLD:ACA4699	Species richness	1	1	0	1	1
BOLD:ACA4699	Shannon diversity	1	1	0	1	1
BOLD:ACA4699	Simpson diversity	1	1	0	1	1
BOLD:ACA4953	Species richness	1	1	0	1	1
BOLD:ACA4953	Shannon diversity	1	1	0	1	1
BOLD:ACA4953	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACA4984	Species richness	1	1	0	1	1
BOLD:ACA4984	Shannon diversity	1	1	0	1	1
BOLD:ACA4984	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACA5066	Species richness	1	1	0	1	1
BOLD:ACA5066	Shannon diversity	1	1	0	1	1
BOLD:ACA5066	Simpson diversity	1	1	0	1	1
BOLD:ACA5254	Species richness	1	1	0	1	1
BOLD:ACA5254	Shannon diversity	1	1	0	1	1
BOLD:ACA5254	Simpson diversity	1	1	0	1	1
BOLD:ACA5316	Species richness	2	2.5	0.7190587281616535	2	3.9093292099660175
BOLD:ACA5316	Shannon diversity	2	3.3750000000017093	1.1385096529234366	1.1435620842205774	5.606437915782841
BOLD:ACA5316	Simpson diversity	2	Inf	NA	NA	NA
BOLD:ACA5319	Species richness	1	1	0	1	1
BOLD:ACA5319	Shannon diversity	1	1	0	1	1
BOLD:ACA5319	Simpson diversity	1	1	0	1	1
BOLD:ACA5531	Species richness	1	1	0	1	1
BOLD:ACA5531	Shannon diversity	1	1	0	1	1
BOLD:ACA5531	Simpson diversity	1	1	0	1	1
BOLD:ACA5545	Species richness	2	2	0.4408440022768081	2	2.864038367263037
BOLD:ACA5545	Shannon diversity	1.7547653506033232	2.0306040966347476	0.49165103142024674	1.0669857820890938	2.9942224111804014
BOLD:ACA5545	Simpson diversity	1.6	2	0.6528105515091004	0.7205148303144338	3.2794851696855662
BOLD:ACA5546	Species richness	1	1	0	1	1
BOLD:ACA5546	Shannon diversity	1	1	0	1	1
BOLD:ACA5546	Simpson diversity	1	1	0	1	1
BOLD:ACA5550	Species richness	1	1	0	1	1
BOLD:ACA5550	Shannon diversity	1	1	0	1	1
BOLD:ACA5550	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACA5551	Species richness	1	1	0	1	1
BOLD:ACA5551	Shannon diversity	1	1	0	1	1
BOLD:ACA5551	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACA5582	Species richness	1	1	0	1	1
BOLD:ACA5582	Shannon diversity	1	1	0	1	1
BOLD:ACA5582	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACA5585	Species richness	1	1	0	1	1
BOLD:ACA5585	Shannon diversity	1	1	0	1	1
BOLD:ACA5585	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACA5635	Species richness	1	1	0	1	1
BOLD:ACA5635	Shannon diversity	1	1	0	1	1
BOLD:ACA5635	Simpson diversity	1	1	0	1	1
BOLD:ACA5640	Species richness	1	1	0	1	1
BOLD:ACA5640	Shannon diversity	1	1	0	1	1
BOLD:ACA5640	Simpson diversity	1	1	0	1	1
BOLD:ACA5746	Species richness	1	1	0	1	1
BOLD:ACA5746	Shannon diversity	1	1	0	1	1
BOLD:ACA5746	Simpson diversity	1	1	0	1	1
BOLD:ACA5747	Species richness	2	2	0.49604496374885854	2	2.972230263660239
BOLD:ACA5747	Shannon diversity	1.5691925832141966	1.7284451068967288	0.46245911137447937	0.8220419042803518	2.6348483095131057
BOLD:ACA5747	Simpson diversity	1.3846153846153844	1.4999999999999996	0.47932894324009234	0.5605325345017751	2.439467465498224
BOLD:ACA5765	Species richness	1	1	0	1	1
BOLD:ACA5765	Shannon diversity	1	1	0	1	1
BOLD:ACA5765	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACA5780	Species richness	1	1	0	1	1
BOLD:ACA5780	Shannon diversity	1	1	0	1	1
BOLD:ACA5780	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACA5781	Species richness	1	1	0	1	1
BOLD:ACA5781	Shannon diversity	1	1	0	1	1
BOLD:ACA5781	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACA5792	Species richness	1	1	0	1	1
BOLD:ACA5792	Shannon diversity	1	1	0	1	1
BOLD:ACA5792	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACA5816	Species richness	1	1	0	1	1
BOLD:ACA5816	Shannon diversity	1	1	0	1	1
BOLD:ACA5816	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACA5823	Species richness	2	2.3333333333333335	1.0829564223894756	2	4.455888918043051
BOLD:ACA5823	Shannon diversity	1.8898815748423097	2.51984209978993	1.642693902204293	0	5.739462985733905
BOLD:ACA5823	Simpson diversity	1.7999999999999998	3	NA	NA	NA
BOLD:ACA5836	Species richness	2	2	0.3015113445777635	2	2.5909513763026624
BOLD:ACA5836	Shannon diversity	1.5069930657725377	1.566447500035405	0.25034685815617863	1.0757766744065376	2.0571183256642724
BOLD:ACA5836	Simpson diversity	1.3243243243243243	1.3582089552238832	0.2363502823295578	0.8949709141220765	1.8214469963256898
BOLD:ACA5848	Species richness	2	2.3333333333333335	1.159821186728879	2	4.6065410878284405
BOLD:ACA5848	Shannon diversity	1.8898815748423097	2.51984209978993	1.8012525713976053	0	6.050232266789397
BOLD:ACA5848	Simpson diversity	1.7999999999999998	3	NA	NA	NA
BOLD:ACA5882	Species richness	2	2	0.14070529413628946	2	2.275777308941242
BOLD:ACA5882	Shannon diversity	2	2.188755972483999	0.2233655018442019	1.7509676334806485	2.6265443114873497
BOLD:ACA5882	Simpson diversity	2	2.4999999999999987	0.3940360116520619	1.7277036085501525	3.272296391449845
BOLD:ACA5893	Species richness	1	1	0	1	1
BOLD:ACA5893	Shannon diversity	1	1	0	1	1
BOLD:ACA5893	Simpson diversity	1	1	0	1	1
BOLD:ACA5895	Species richness	1	1	0	1	1
BOLD:ACA5895	Shannon diversity	1	1	0	1	1
BOLD:ACA5895	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACA7018	Species richness	1	1	0	1	1
BOLD:ACA7018	Shannon diversity	1	1	0	1	1
BOLD:ACA7018	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACA7799	Species richness	1	1	0	1	1
BOLD:ACA7799	Shannon diversity	1	1	0	1	1
BOLD:ACA7799	Simpson diversity	1	1	0	1	1
BOLD:ACA7839	Species richness	1	1	0	1	1
BOLD:ACA7839	Shannon diversity	1	1	0	1	1
BOLD:ACA7839	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACA7903	Species richness	1	1	0	1	1
BOLD:ACA7903	Shannon diversity	1	1	0	1	1
BOLD:ACA7903	Simpson diversity	1	1	0	1	1
BOLD:ACA9519	Species richness	1	1	0	1	1
BOLD:ACA9519	Shannon diversity	1	1	0	1	1
BOLD:ACA9519	Simpson diversity	1	1	0	1	1
BOLD:ACA9764	Species richness	1	1	0	1	1
BOLD:ACA9764	Shannon diversity	1	1	0	1	1
BOLD:ACA9764	Simpson diversity	1	1	0	1	1
BOLD:ACB2739	Species richness	1	1	0	1	1
BOLD:ACB2739	Shannon diversity	1	1	0	1	1
BOLD:ACB2739	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACB3414	Species richness	1	1	0	1	1
BOLD:ACB3414	Shannon diversity	1	1	0	1	1
BOLD:ACB3414	Simpson diversity	1	1	0	1	1
BOLD:ACB3470	Species richness	1	1	0	1	1
BOLD:ACB3470	Shannon diversity	1	1	0	1	1
BOLD:ACB3470	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACB3504	Species richness	1	1	0	1	1
BOLD:ACB3504	Shannon diversity	1	1	0	1	1
BOLD:ACB3504	Simpson diversity	1	1	0	1	1
BOLD:ACB3524	Species richness	1	1	0	1	1
BOLD:ACB3524	Shannon diversity	1	1	0	1	1
BOLD:ACB3524	Simpson diversity	1	1	0	1	1
BOLD:ACB3525	Species richness	1	1	0	1	1
BOLD:ACB3525	Shannon diversity	1	1	0	1	1
BOLD:ACB3525	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACB3531	Species richness	1	1	0	1	1
BOLD:ACB3531	Shannon diversity	1	1	0	1	1
BOLD:ACB3531	Simpson diversity	1	1	0	1	1
BOLD:ACB3536	Species richness	2	2	0.2876234912646613	2	2.563731683986407
BOLD:ACB3536	Shannon diversity	1.9601317042077895	2.188755972483999	0.3437361003795418	1.5150455955538527	2.8624663494141456
BOLD:ACB3536	Simpson diversity	1.923076923076923	2.499999999999999	0.5159737941300467	1.4887099465386238	3.5112900534613747
BOLD:ACB3572	Species richness	2	2	0.47609522856952363	2	2.933129501207631
BOLD:ACB3572	Shannon diversity	1.7547653506033232	2.0306040966347476	0.5478645155958909	0.9568093776593192	3.104398815610176
BOLD:ACB3572	Simpson diversity	1.6	2	0.7587869106393282	0.5128049832065047	3.4871950167934953
BOLD:ACB3673	Species richness	1	1	0	1	1
BOLD:ACB3673	Shannon diversity	1	1	0	1	1
BOLD:ACB3673	Simpson diversity	1	1	0	1	1
BOLD:ACB3700	Species richness	1	1	0	1	1
BOLD:ACB3700	Shannon diversity	1	1	0	1	1
BOLD:ACB3700	Simpson diversity	1	1	0	1	1
BOLD:ACB3734	Species richness	1	1	0	1	1
BOLD:ACB3734	Shannon diversity	1	1	0	1	1
BOLD:ACB3734	Simpson diversity	1	1	0	1	1
BOLD:ACB3735	Species richness	1	1	0	1	1
BOLD:ACB3735	Shannon diversity	1	1	0	1	1
BOLD:ACB3735	Simpson diversity	1	1	0	1	1
BOLD:ACB3744	Species richness	1	1	0	1	1
BOLD:ACB3744	Shannon diversity	1	1	0	1	1
BOLD:ACB3744	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACB3842	Species richness	1	1	0	1	1
BOLD:ACB3842	Shannon diversity	1	1	0	1	1
BOLD:ACB3842	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACB3843	Species richness	1	1	0	1	1
BOLD:ACB3843	Shannon diversity	1	1	0	1	1
BOLD:ACB3843	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACB3869	Species richness	1	1	0	1	1
BOLD:ACB3869	Shannon diversity	1	1	0	1	1
BOLD:ACB3869	Simpson diversity	1	1	0	1	1
BOLD:ACB4399	Species richness	1	1	0	1	1
BOLD:ACB4399	Shannon diversity	1	1	0	1	1
BOLD:ACB4399	Simpson diversity	1	1	0	1	1
BOLD:ACB4400	Species richness	1	1	0	1	1
BOLD:ACB4400	Shannon diversity	1	1	0	1	1
BOLD:ACB4400	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACB5278	Species richness	1	1	0	1	1
BOLD:ACB5278	Shannon diversity	1	1	0	1	1
BOLD:ACB5278	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACB5279	Species richness	1	1	0	1	1
BOLD:ACB5279	Shannon diversity	1	1	0	1	1
BOLD:ACB5279	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACB5280	Species richness	1	1	0	1	1
BOLD:ACB5280	Shannon diversity	1	1	0	1	1
BOLD:ACB5280	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACB5531	Species richness	1	1	0	1	1
BOLD:ACB5531	Shannon diversity	1	1	0	1	1
BOLD:ACB5531	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACB5637	Species richness	1	1	0	1	1
BOLD:ACB5637	Shannon diversity	1	1	0	1	1
BOLD:ACB5637	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACB5659	Species richness	1	1	0	1	1
BOLD:ACB5659	Shannon diversity	1	1	0	1	1
BOLD:ACB5659	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACB5990	Species richness	1	1	0	1	1
BOLD:ACB5990	Shannon diversity	1	1	0	1	1
BOLD:ACB5990	Simpson diversity	1	1	0	1	1
BOLD:ACB5991	Species richness	1	1	0	1	1
BOLD:ACB5991	Shannon diversity	1	1	0	1	1
BOLD:ACB5991	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACB6329	Species richness	1	1	0	1	1
BOLD:ACB6329	Shannon diversity	1	1	0	1	1
BOLD:ACB6329	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACB6934	Species richness	1	1	0	1	1
BOLD:ACB6934	Shannon diversity	1	1	0	1	1
BOLD:ACB6934	Simpson diversity	1	1	0	1	1
BOLD:ACB7030	Species richness	1	1	0	1	1
BOLD:ACB7030	Shannon diversity	1	1	0	1	1
BOLD:ACB7030	Simpson diversity	1	1	0	1	1
BOLD:ACB7082	Species richness	1	1	0	1	1
BOLD:ACB7082	Shannon diversity	1	1	0	1	1
BOLD:ACB7082	Simpson diversity	1	1	0	1	1
BOLD:ACB7187	Species richness	1	1	0	1	1
BOLD:ACB7187	Shannon diversity	1	1	0	1	1
BOLD:ACB7187	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACB7266	Species richness	1	1	0	1	1
BOLD:ACB7266	Shannon diversity	1	1	0	1	1
BOLD:ACB7266	Simpson diversity	1	1	0	1	1
BOLD:ACB7665	Species richness	1	1	0	1	1
BOLD:ACB7665	Shannon diversity	1	1	0	1	1
BOLD:ACB7665	Simpson diversity	1	1	0	1	1
BOLD:ACB7818	Species richness	1	1	0	1	1
BOLD:ACB7818	Shannon diversity	1	1	0	1	1
BOLD:ACB7818	Simpson diversity	1	1	0	1	1
BOLD:ACB7819	Species richness	1	1	0	1	1
BOLD:ACB7819	Shannon diversity	1	1	0	1	1
BOLD:ACB7819	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACB7837	Species richness	1	1	0	1	1
BOLD:ACB7837	Shannon diversity	1	1	0	1	1
BOLD:ACB7837	Simpson diversity	1	1	0	1	1
BOLD:ACB7937	Species richness	2	2	0	2	2
BOLD:ACB7937	Shannon diversity	1.986175066902553	2.000943310349626	0.03401624459188933	1.9342726960602177	2.0676139246390344
BOLD:ACB7937	Simpson diversity	1.9726962457337884	2.0017574692442897	0.0641377741020566	1.876049741955693	2.1274651965328863
BOLD:ACB7938	Species richness	1	1	0	1	1
BOLD:ACB7938	Shannon diversity	1	1	0	1	1
BOLD:ACB7938	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACB8096	Species richness	1	1	0	1	1
BOLD:ACB8096	Shannon diversity	1	1	0	1	1
BOLD:ACB8096	Simpson diversity	1	1	0	1	1
BOLD:ACB8433	Species richness	1	1	0	1	1
BOLD:ACB8433	Shannon diversity	1	1	0	1	1
BOLD:ACB8433	Simpson diversity	1	1	0	1	1
BOLD:ACB8533	Species richness	1	1	0	1	1
BOLD:ACB8533	Shannon diversity	1	1	0	1	1
BOLD:ACB8533	Simpson diversity	1	Inf	NA	NA	NA
